prune6,prune,quantizef8,prune4,quantize,quantize4,none
13.776358366012571,14.442110776901243,8.146023750305176,20.67105460166931,15.586371898651125,13.42203664779663,11.854166030883787
13.484676837921144,14.375560522079468,8.14962124824524,19.939786672592163,17.477715969085693,13.456650972366331,13.132113456726074
14.212796211242676,13.908960342407228,8.190420866012573,19.70766878128052,18.915979385375977,12.32780909538269,12.330867290496826
12.855811595916748,13.99478816986084,8.567296981811523,20.75318455696106,17.540464162826538,11.685389041900637,12.670566320419312
13.251110076904297,13.46099305152893,8.175412893295288,21.217963218688965,16.623047351837158,14.451308250427246,12.515002965927124
13.302510499954224,14.26505160331726,8.293052911758423,20.558011054992676,17.102794885635376,11.517906188964844,12.27805209159851
13.213907718658447,13.24491262435913,8.115092992782593,20.84245252609253,15.906879425048828,13.14966344833374,12.994503021240234
12.943599939346312,13.975894689559937,8.130310773849487,21.274863243103027,16.42698645591736,13.970569849014282,13.259719371795654
12.376125574111938,13.463631629943848,8.198973417282104,20.631706953048703,17.340486526489258,12.627485036849976,12.821691513061523
11.72076678276062,12.876341581344604,7.869052648544312,20.47060203552246,15.314852237701416,12.71899127960205,11.75969386100769
13.722104787826538,12.859493970870972,7.928401470184326,21.211987257003784,15.997820377349854,12.804969787597656,12.685573816299438
12.40052843093872,13.678338766098022,7.971548557281494,20.640524864196777,17.031224489212036,14.709054470062256,13.13106608390808
13.098336219787598,13.212034225463867,7.866944313049316,21.001609325408936,16.706313610076904,13.684186697006226,12.416966915130615
12.67604160308838,12.98754596710205,7.850754737854004,20.657928466796875,15.943419456481934,11.289546251296995,13.346259832382202
12.87169313430786,13.399229764938354,8.085442304611206,20.495832920074463,16.439645051956177,11.373337745666504,13.851957321166992
12.940207719802856,13.919495344161987,7.986834526062012,21.077430486679077,16.7727153301239,12.063463687896729,13.63811469078064
13.936373710632324,13.71961236000061,8.125151634216309,20.599828004837036,15.92037796974182,13.448029279708862,12.909480571746826
13.029913425445557,12.680411577224731,7.959647178649902,20.884307622909542,16.026012182235718,13.816178798675535,12.632457971572876
12.910832643508911,12.199262380599976,7.857244491577148,21.1138858795166,16.76832628250122,12.495911359786987,12.08856964111328
15.002087593078612,12.724912405014038,8.178035497665405,20.87772846221924,16.179733753204346,12.324134826660156,12.154380083084106
13.698378086090088,12.713493824005129,8.281899452209473,20.64318060874939,16.355101585388184,13.183043479919434,15.403506994247437
13.7950918674469,12.997589588165283,7.950940608978272,21.48578453063965,15.88076949119568,12.717530727386476,13.465259790420532
12.24050235748291,12.608768224716188,7.899216175079346,21.203317880630493,16.97698402404785,13.597944736480711,12.623680353164673
12.890509128570557,12.903952836990356,8.0479416847229,20.24913263320923,15.765005826950071,11.34949541091919,12.989158391952516
12.340370893478394,12.428054571151732,8.030696392059326,20.383660793304443,15.867894887924194,12.306792259216309,12.610547065734863
13.02727198600769,12.48599910736084,7.919807195663452,20.66224479675293,15.533339023590088,14.787626028060911,13.41585612297058
12.33443808555603,13.369253635406494,7.894384145736694,20.12303686141968,15.987614631652832,14.464508056640623,12.620699405670166
13.58897590637207,12.752801418304443,8.104286670684814,20.265520334243774,16.71186876296997,13.75385808944702,12.854081869125366
12.31180453300476,13.835111379623411,7.932278633117676,20.227911710739136,16.760462522506714,12.741362810134888,13.482430219650269
13.161699056625366,12.885237216949465,8.018227815628052,20.111140727996823,17.371493101119995,15.202608585357666,13.049257040023804
13.212054252624512,12.67417860031128,7.769038677215576,20.245983600616455,17.662450551986694,13.202580690383911,13.44193148612976
12.892441749572754,13.166242361068726,8.103089332580566,20.70861840248108,15.10078501701355,12.996058225631714,12.714414834976196
13.490943193435667,12.590580224990845,7.94922399520874,20.58243989944458,15.660927772521973,15.87995171546936,12.94832158088684
12.362367868423462,12.654251337051392,8.0974702835083,21.32203435897827,15.25957465171814,11.577431678771973,13.244798183441162
12.963036298751833,11.81943416595459,7.877284526824951,20.68705677986145,18.03631329536438,13.72760772705078,15.71442699432373
12.746826887130736,12.406541347503662,7.704161882400513,20.80941605567932,17.321060180664062,14.153048515319824,15.376595258712769
13.992239952087402,12.045175313949583,8.192259073257446,20.941364526748657,16.673571586608887,12.11029815673828,13.158015727996826
13.653944969177246,13.415578126907349,8.030283689498901,20.92847514152527,16.41138505935669,12.63468885421753,12.805770874023438
12.191553592681885,13.106064081192017,8.496835470199585,21.36285972595215,16.0665545463562,12.402899026870728,12.06285572052002
12.673458099365234,12.779008388519289,8.318121433258057,21.1536922454834,16.613742351531982,14.181792974472046,12.866732358932495
13.218717336654665,12.852636337280272,7.879632472991943,20.688667058944706,16.386614322662354,14.4675133228302,12.439106225967407
12.907158613204956,12.420278072357178,8.00508737564087,21.318106412887573,16.814871072769165,12.983428716659546,13.487826347351074
12.46957278251648,12.429275751113892,8.006324291229248,20.94253611564636,16.885390281677246,11.700573205947876,12.830651998519896
12.75071930885315,12.911710739135742,8.026605129241943,21.3769474029541,16.086843729019165,14.555325269699097,11.854652166366575
13.410974264144896,12.901698112487791,7.916358709335327,20.85737991333008,16.068089246749878,14.460825443267822,12.319581270217896
15.18174934387207,12.561372518539429,8.040476560592651,20.457692623138428,16.67501425743103,12.18691873550415,12.618402242660522
13.232431888580322,11.52842617034912,8.13331413269043,20.258436679840088,16.438539266586304,14.132261991500854,12.859115839004517
13.696237087249756,12.375823974609377,8.141605138778687,20.9061496257782,16.654255390167236,13.58996295928955,12.55114722251892
13.304420471191406,12.735516548156738,8.158344745635986,20.71502161026001,16.04657292366028,11.801776647567747,13.241811275482178
13.29622197151184,13.110950469970703,8.333717346191406,21.14596176147461,15.490493059158323,13.272252321243286,12.76320767402649
12.894671440124512,12.5597665309906,8.225224733352661,20.421396255493164,16.25716733932495,12.990586519241331,13.144152402877808
3.405384063720703,2.895277261734009,1.4604167938232422,4.089071989059448,6.65966534614563,3.4128682613372803,3.00283145904541
